Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20071126T0000Z,2844373,73,9623
20071201T0000Z,2858189,64,9292
20071206T0000Z,2868861,52,9191,um-atmos.exe,72090691,202,9128.4,63%,12.1T,48%,62.0M,781.0G,823.2G,466.8M,/projects,701.7G,883.7G,3.8k,3.8k,3,214.8k,0,188.4k,0,0,0,0,0,0
20071211T0000Z,2879750,28,9225
20071216T0000Z,2892131,61,9229
20071221T0000Z,2905467,59,9362
20071226T0000Z,2919628,66,9676
20080101T0000Z,2934125,1103,9417
20080106T0000Z,2950482,75,9365
20080111T0000Z,2963461,48,9371
20080116T0000Z,2976665,64,9058,um-atmos.exe,72194300,202,9002.5,63%,12.1T,48%,61.2M,780.4G,823.2G,460.3M,/projects,701.7G,883.6G,3.8k,3.8k,3,214.8k,0,188.4k,0,0,0,0,0,0
20080121T0000Z,2988769,47,8969
20080126T0000Z,3000660,48,9279
20080201T0000Z,3012692,54,9005
20080206T0000Z,3023763,54,8971
20080211T0000Z,3036363,50,8944
20080201T0000Z,3160750,664,9014
20080206T0000Z,3174004,57,9027
20080211T0000Z,3188861,80,9089
20080216T0000Z,3202969,51,9040,um-atmos.exe,72411746,202,8981.0,62%,12.1T,48%,61.0M,782.1G,822.8G,461.5M,/projects,701.7G,883.2G,3.8k,3.8k,2,214.7k,0,188.3k,0,0,0,0,0,0
20080221T0000Z,3216390,71,9119,um-atmos.exe,72423435,202,9058.5,63%,12.0T,48%,61.4M,783.7G,823.6G,464.6M,/projects,701.7G,884.1G,3.9k,3.9k,19,214.9k,0,188.8k,0,0,0,0,0,0
20080226T0000Z,3229682,90,9290
20080301T0000Z,3242744,54,9024
20080306T0000Z,3254980,56,9018
20080311T0000Z,3263158,70,9047
20080316T0000Z,3274843,79,9095
20080321T0000Z,3285514,73,9017
20080326T0000Z,3295830,42,9332,um-atmos.exe,72511154,202,9272.2,64%,12.0T,48%,62.9M,782.5G,1010.3G,471.3M,/projects,701.7G,1.1T,3.8k,3.8k,3,262.7k,0,188.4k,0,0,0,0,0,0
20080401T0000Z,3307226,77,9084,um-atmos.exe,72526433,202,9023.3,63%,12.0T,48%,61.2M,782.2G,823.2G,461.2M,/projects,702.1G,883.7G,3.9k,3.9k,21,214.8k,0,188.8k,0,0,0,0,0,0
20080406T0000Z,3318806,69,9068
20080411T0000Z,3330304,52,9043
20080416T0000Z,3339376,24,9022
20080421T0000Z,3348450,44,9024
20080426T0000Z,3356301,52,9372
20080501T0000Z,3370474,68,9075
20080506T0000Z,3385863,73,8980
20080511T0000Z,3400905,95,9087
20080516T0000Z,3414658,62,9152
20080521T0000Z,3429018,58,9089
20080526T0000Z,3443300,116,9382
20080601T0000Z,3458778,62,9120
20080606T0000Z,3474821,77,9066
20080611T0000Z,3489473,62,9152
20080601T0000Z,3800286,169,8997,um-atmos.exe,73006549,202,8937.7,62%,11.3T,45%,60.9M,522.8G,822.7G,459.2M,/projects,421.3G,883.1G,3.8k,3.8k,19,214.6k,0,188.5k,0,0,0,0,0,0
20080606T0000Z,3814694,3110,9078,um-atmos.exe,73025450,202,9021.0,63%,12.1T,48%,61.3M,781.4G,822.4G,465.8M,/projects,701.7G,882.8G,3.8k,3.8k,2,214.6k,0,188.3k,0,0,0,0,0,0
20080611T0000Z,3833725,73,9174
20080616T0000Z,3847163,51,9233
20080621T0000Z,3860976,51,9149,um-atmos.exe,73066166,202,9092.6,63%,12.0T,48%,61.6M,784.7G,822.3G,465.2M,/projects,701.7G,882.7G,3.9k,3.9k,19,214.6k,0,188.8k,0,0,0,0,0,0
20080626T0000Z,3874416,56,9398
20080701T0000Z,3886220,55,9163
20080706T0000Z,3898795,51,9196
20080711T0000Z,3912914,49933,9152
20080716T0000Z,3999118,55,9149
20080721T0000Z,4013894,63,9133
