Cycle,PBS ID,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
20080111T0000Z,9367918,701,30967
20080121T0000Z,9401135,51,30886,um-atmos.exe,44924043,202,30815.6,36%,2.6T,10%,211.6M,922.4G,2.1T,1.5G,/projects,590.5G,2.3T,65.2k,65.2k,74,809.1k,0,394.8k,1,0,0,0,1,0
20080201T0000Z,9430118,26,30716
20080211T0000Z,9465872,764,30958
20080221T0000Z,9497163,1740,31671
20080301T0000Z,9527542,207,32753
20080311T0000Z,9561768,65,30596
20080321T0000Z,9590677,863,31146
20080401T0000Z,9625432,69,30872
20080411T0000Z,9655909,5262,30605
20080421T0000Z,9688849,61,30412
20080501T0000Z,9713814,39,30393
20080511T0000Z,9738011,40,30762
20080521T0000Z,9762250,21,30689
20080601T0000Z,9784225,1506,30189
20080611T0000Z,9810354,45,30522
20080621T0000Z,9833907,30,31075,um-atmos.exe,45475262,202,31000.0,36%,2.0T,8%,212.9M,932.2G,2.1T,1.5G,/projects,590.5G,2.3T,65.2k,65.2k,74,809.2k,0,394.8k,1,0,0,0,1,0
20080701T0000Z,9864033,68,30917,um-atmos.exe,45509136,202,30841.8,36%,2.3T,9%,211.8M,938.0G,1.9T,1.5G,/projects,590.9G,2.1T,72.4k,72.4k,78,792.2k,0,423.7k,1,0,0,0,1,0
20080711T0000Z,9890833,51,30378,um-atmos.exe,45542558,202,30278.7,35%,3.3T,13%,207.9M,942.7G,1.9T,1.5G,/projects,590.5G,2.1T,65.2k,65.2k,74,763.3k,0,394.8k,1,0,0,0,1,0
20080721T0000Z,1058609,1081,32435
20080801T0000Z,1102675,61,36540
20080811T0000Z,1138612,112,32444
20080821T0000Z,1185126,69,33140,um-atmos.exe,47036064,202,33061.9,38%,709.9G,3%,227.0M,935.6G,2.1T,1.6G,/projects,590.5G,2.3T,65.2k,65.2k,74,808.7k,0,394.8k,1,0,0,0,1,0
20080901T0000Z,1221821,63,31727
20080911T0000Z,1259939,63,32015,um-atmos.exe,47126750,202,31942.5,37%,605.5G,2%,219.3M,945.2G,1.9T,1.6G,/projects,590.5G,2.1T,65.2k,65.2k,74,763.5k,0,394.8k,1,0,0,0,1,0
20080921T0000Z,1300406,1801,32760
20081001T0000Z,1334344,747,31448
20081011T0000Z,1364715,64,32299
20081021T0000Z,1394742,71,33051
20081101T0000Z,1424632,42,30805,um-atmos.exe,47320862,202,30728.5,36%,3.0T,12%,211.0M,925.5G,1.9T,1.5G,/projects,590.5G,2.1T,72.4k,72.4k,78,791.8k,0,423.7k,1,0,0,0,1,0
20081111T0000Z,1455058,53,32571
20081121T0000Z,1483296,68,32236
20081201T0000Z,1517646,60,30966
20081211T0000Z,1560685,74,33420
20081221T0000Z,1600018,50,34290
20090101T0000Z,1637572,106,33198
20090111T0000Z,1667351,68,34245
20090121T0000Z,1695393,51,32615
20090201T0000Z,1728657,70,32485
20090211T0000Z,1754270,43,33133
20090221T0000Z,1790178,1394,31977
20090301T0000Z,1826157,89,31301
20090311T0000Z,1862979,80,30936
20090321T0000Z,1900107,67,31409
20090401T0000Z,1931325,70,31896
20090411T0000Z,2468851,1383,31579
20090421T0000Z,2506079,86,31377
20090501T0000Z,2541416,97,30929
20090511T0000Z,2576855,63,30814
20090521T0000Z,2612241,52,31036
20090601T0000Z,2646629,59,30875
20090611T0000Z,2675784,73,31117
20090621T0000Z,2702850,43,31618
20090701T0000Z,2731277,359,31421
20090711T0000Z,2757105,59,30851
20090721T0000Z,2796244,78,31583
20090801T0000Z,2839068,57,37071
20090811T0000Z,2880112,119,31265
20090821T0000Z,2919382,223,31566
20090901T0000Z,2958321,2423,31689
20090911T0000Z,3007705,80,30989
20090921T0000Z,3044921,72,31880
20091001T0000Z,3084517,90,30737
20091011T0000Z,3120375,82,31005
20091021T0000Z,3155291,1336,31871
20091101T0000Z,3187043,43,31766
20091111T0000Z,3219227,50,31188
20091121T0000Z,3245709,68,31706
20091201T0000Z,3273887,48,31648
20091211T0000Z,3301612,4194,31662
20091221T0000Z,3328247,905,31655
20100101T0000Z,3347780,2991,32004
20100111T0000Z,3373861,49,32743
20100121T0000Z,3400327,73,32339
20100201T0000Z,3421565,53,32475
20100211T0000Z,3447365,70,32483
20100221T0000Z,3469713,47,32245
20100301T0000Z,3495184,1346,32556
20100311T0000Z,5147198,338,30456,um-atmos.exe,51944949,202,30380.9,35%,3.3T,13%,208.6M,932.7G,1.9T,1.5G,/projects,590.3G,2.1T,65.2k,65.2k,34,763.5k,0,394.8k,0,0,0,0,1,0
20100321T0000Z,5244559,47,35948
20100401T0000Z,5280534,84,31286
20100411T0000Z,5318771,42,30889
20100421T0000Z,5352803,92,30839,um-atmos.exe,52165858,202,30762.5,36%,2.7T,11%,211.2M,920.5G,2.1T,1.5G,/projects,590.5G,2.3T,65.2k,65.2k,74,809.0k,0,394.8k,1,0,0,0,1,0
20100501T0000Z,5393357,70,30690
20100511T0000Z,5435398,105,30145
20100521T0000Z,5475086,73,30749
20100601T0000Z,5512736,79,31171
20100611T0000Z,5553836,51,30887
20100621T0000Z,5584633,68,30775
