PBS ID,Cycle,Queued Time (s),Elapsed Time (s),Executable,APID,Nodes,Wallclock Used,Wallclock Requested,Memory Used,Memory Requested,CPU Time,Read IO,Write IO,Energy,Lustre device,read,written,open,close,create,getattr,setattr,perms,mkdir,rmdir,readdir,link,unlink,rename
4612967,20090221T0000Z,28543,8993,um-atmos.exe,73906026.0,202.0,8927.4,62%,12.1T,48%,60.6M,784.6G,822.6G,456.4M,/projects,701.7G,883.0G,3.9k,3.9k,19.0,214.7k,0.0,188.8k,0.0,0.0,0.0,0.0,0.0,0.0
4665804,20090226T0000Z,7585,9290,,,,,,,,,,,,,,,,,,,,,,,,,,
6167217,20090301T0000Z,58312,8897,,,,,,,,,,,,,,,,,,,,,,,,,,
6240002,20090306T0000Z,41302,9066,,,,,,,,,,,,,,,,,,,,,,,,,,
6304153,20090311T0000Z,10855,8970,,,,,,,,,,,,,,,,,,,,,,,,,,
6327581,20090316T0000Z,60,8913,,,,,,,,,,,,,,,,,,,,,,,,,,
6338645,20090321T0000Z,49,8994,,,,,,,,,,,,,,,,,,,,,,,,,,
6349701,20090326T0000Z,49,9378,,,,,,,,,,,,,,,,,,,,,,,,,,
6362018,20090401T0000Z,50,9128,,,,,,,,,,,,,,,,,,,,,,,,,,
6374149,20090406T0000Z,55,9107,,,,,,,,,,,,,,,,,,,,,,,,,,
6386912,20090411T0000Z,92,8980,,,,,,,,,,,,,,,,,,,,,,,,,,
6399996,20090416T0000Z,51,8991,,,,,,,,,,,,,,,,,,,,,,,,,,
6411008,20090421T0000Z,58,8982,,,,,,,,,,,,,,,,,,,,,,,,,,
6421099,20090426T0000Z,48,9310,,,,,,,,,,,,,,,,,,,,,,,,,,
6430504,20090501T0000Z,55,9038,,,,,,,,,,,,,,,,,,,,,,,,,,
6440932,20090506T0000Z,59,8939,,,,,,,,,,,,,,,,,,,,,,,,,,
6451085,20090511T0000Z,971,9433,,,,,,,,,,,,,,,,,,,,,,,,,,
6461126,20090516T0000Z,610,8933,,,,,,,,,,,,,,,,,,,,,,,,,,
6469638,20090521T0000Z,156,8870,,,,,,,,,,,,,,,,,,,,,,,,,,
6478069,20090526T0000Z,1031,9149,,,,,,,,,,,,,,,,,,,,,,,,,,
6487527,20090601T0000Z,59,8910,,,,,,,,,,,,,,,,,,,,,,,,,,
6492863,20090606T0000Z,18,8935,,,,,,,,,,,,,,,,,,,,,,,,,,
6500711,20090611T0000Z,13471,9034,,,,,,,,,,,,,,,,,,,,,,,,,,
6513718,20090616T0000Z,408,9008,,,,,,,,,,,,,,,,,,,,,,,,,,
6524596,20090621T0000Z,244701,9028,,,,,,,,,,,,,,,,,,,,,,,,,,
6808021,20090626T0000Z,83,9314,,,,,,,,,,,,,,,,,,,,,,,,,,
6820403,20090701T0000Z,59,8990,,,,,,,,,,,,,,,,,,,,,,,,,,
6833467,20090706T0000Z,55,9059,,,,,,,,,,,,,,,,,,,,,,,,,,
6846770,20090711T0000Z,61,9181,um-atmos.exe,77076972.0,202.0,9123.2,63%,12.1T,48%,62.0M,781.5G,823.1G,463.6M,/projects,701.7G,883.6G,3.9k,3.9k,19.0,214.8k,0.0,188.8k,0.0,0.0,0.0,0.0,0.0,0.0
6860556,20090716T0000Z,43,9103,um-atmos.exe,77093512.0,202.0,9039.7,63%,12.1T,48%,61.4M,782.9G,822.1G,459.9M,/projects,701.7G,882.5G,3.8k,3.8k,3.0,214.5k,0.0,188.4k,0.0,0.0,0.0,0.0,0.0,0.0
6872858,20090721T0000Z,57,9079,,,,,,,,,,,,,,,,,,,,,,,,,,
6884452,20090726T0000Z,63,9379,um-atmos.exe,77125382.0,202.0,9323.4,65%,12.1T,48%,63.3M,783.0G,1008.9G,473.0M,/projects,701.7G,1.1T,3.8k,3.8k,3.0,262.3k,0.0,188.4k,0.0,0.0,0.0,0.0,0.0,0.0
6896004,20090801T0000Z,5349,9006,,,,,,,,,,,,,,,,,,,,,,,,,,
6937093,20090806T0000Z,466,9110,,,,,,,,,,,,,,,,,,,,,,,,,,
6948972,20090811T0000Z,38490,9141,,,,,,,,,,,,,,,,,,,,,,,,,,
7009906,20090816T0000Z,6933,9133,,,,,,,,,,,,,,,,,,,,,,,,,,
7033442,20090821T0000Z,62,9085,,,,,,,,,,,,,,,,,,,,,,,,,,
7045126,20090826T0000Z,113,9466,,,,,,,,,,,,,,,,,,,,,,,,,,
9755649,20090901T0000Z,185747,9242,,,,,,,,,,,,,,,,,,,,,,,,,,
9967043,20090906T0000Z,143,9258,,,,,,,,,,,,,,,,,,,,,,,,,,
9980252,20090911T0000Z,56,9310,,,,,,,,,,,,,,,,,,,,,,,,,,
9993718,20090916T0000Z,58,9192,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,20090921T0000Z,38,9211,,,,,,,,,,,,,,,,,,,,,,,,,,
15928,20090926T0000Z,58,9567,,,,,,,,,,,,,,,,,,,,,,,,,,
28016,20091001T0000Z,66,9210,,,,,,,,,,,,,,,,,,,,,,,,,,
39426,20091006T0000Z,56,9215,,,,,,,,,,,,,,,,,,,,,,,,,,
50805,20091011T0000Z,52,9296,um-atmos.exe,81092406.0,202.0,9163.2,64%,12.1T,48%,62.2M,783.9G,823.2G,464.9M,/projects,701.7G,883.7G,3.9k,3.9k,18.0,214.8k,0.0,188.8k,0.0,0.0,0.0,0.0,0.0,0.0
241582,20091016T0000Z,2466,9577,,,,,,,,,,,,,,,,,,,,,,,,,,
254401,20091021T0000Z,61,9141,,,,,,,,,,,,,,,,,,,,,,,,,,
264129,20091026T0000Z,99,9336,,,,,,,,,,,,,,,,,,,,,,,,,,
274402,20091101T0000Z,86,9079,,,,,,,,,,,,,,,,,,,,,,,,,,
284758,20091106T0000Z,95,9034,,,,,,,,,,,,,,,,,,,,,,,,,,
296116,20091111T0000Z,90,9037,,,,,,,,,,,,,,,,,,,,,,,,,,
304435,20091116T0000Z,761,9139,,,,,,,,,,,,,,,,,,,,,,,,,,
315114,20091121T0000Z,57,9193,,,,,,,,,,,,,,,,,,,,,,,,,,
324441,20091126T0000Z,65,9427,,,,,,,,,,,,,,,,,,,,,,,,,,
335435,20091201T0000Z,43,9158,,,,,,,,,,,,,,,,,,,,,,,,,,
347915,20091206T0000Z,39294,9185,,,,,,,,,,,,,,,,,,,,,,,,,,
418871,20091211T0000Z,56,9036,,,,,,,,,,,,,,,,,,,,,,,,,,
433682,20091216T0000Z,76,9095,,,,,,,,,,,,,,,,,,,,,,,,,,
446372,20091221T0000Z,30503,9027,um-atmos.exe,81552984.0,202.0,8846.4,61%,12.0T,48%,60.0M,781.9G,823.5G,453.8M,/projects,0,884.0G,3.9k,3.9k,19.0,214.9k,0.0,188.8k,0.0,0.0,0.0,0.0,0.0,0.0
512857,20091226T0000Z,272929,9351,,,,,,,,,,,,,,,,,,,,,,,,,,
